id,name,country_code,country_name,state_province,city,registration_id,registration_type,description,website,email,phone,framework_area,ntee_code,icnpo_code,source,source_id,last_filing_year,annual_revenue,employee_count,lat,lon,model_type,tags,alignment_score,evidence_url,evidence_quote,last_verified_at
764488,Ringbo,NO,Norway,,,,land_and_housing/housing_cooperative,,,,,housing_land,,,wikidata_land_trusts,Q11997869,,,,60.47,8.47,cooperative,,3,http://www.wikidata.org/entity/Q11997869,,
764557,Ringvegen borettslag,NO,Norway,,Saupstadringen,,land_and_housing/housing_cooperative,"Housing cooperative in Trondheim, Norway",https://ringvegen.no/,,,cooperatives,,,wikidata_land_trusts,Q105114179,1971,,,60.47,8.47,cooperative,,7,http://www.wikidata.org/entity/Q105114179,,
764342,Sandefjord Boligbyggelag,NO,Norway,,,,land_and_housing/housing_cooperative,housing cooperative in Norway,,,,cooperatives,,,wikidata_land_trusts,Q19387593,1947,,,60.47,8.47,cooperative,,7,http://www.wikidata.org/entity/Q19387593,,
764334,Stavanger Boligbyggelag,NO,Norway,,,,land_and_housing/housing_cooperative,,,,,housing_land,,,wikidata_land_trusts,Q19390329,,,,60.47,8.47,cooperative,,3,http://www.wikidata.org/entity/Q19390329,,
763563,Tekna,NO,Norway,,Oslo,,labor/national_union,Norwegian trade union,https://tekna.no,,,democracy,,,wikidata_unions,Q1777317,1874,,,60.47,8.47,labor_union,,4,http://www.wikidata.org/entity/Q1777317,,
911044,The Co-operative Housing Federation of Norway (NBBL),NO,,,Oslo,,,"NBBL is a national membership association representing 41 co-operative housing associations. 12,700 affiliated housing co-operatives counting 510,000 housing units are managed by the member associations. These associations, their 1.020.000 members, the housing cooperatives and NBBL make up the Norwegian Co-operative Housing Movement. This makes NBBL the fourth largest membership movement in the country. The vision of the Norwegian Co-operative Housing Movement is to offer members the opportunity to attain a decent home in a sustainable living environment.",http://www.nbbl.no,,,cooperatives,,,ica_directory,204,,,,,,cooperative,ica_member,10,https://lod.coop/ica/204,,
911077,The Royal Norwegian Society for Rural Development (Norges Vel),NO,,,Skjetten,,,"The Royal Norwegian Society for Development (Norges Vel) is a independent nonprofit organisation that aspires to promote thriving local communities where people can reside, work and live their lives. Norges Vel is Norway's oldest nation-wide member organisation, engaging in local development work ever since 1809.",http://www.norgesvel.no,,,cooperatives,,,ica_directory,934,,,,,,cooperative,ica_member,3,https://lod.coop/ica/934,,
764296,USBL,NO,Norway,,,,land_and_housing/housing_cooperative,Norwegian housing cooperative,https://usbl.no,,,cooperatives,,,wikidata_land_trusts,Q11961817,1948,,,60.47,8.47,cooperative,,7,http://www.wikidata.org/entity/Q11961817,,
764309,VBBL-Vansjø boligbyggelag,NO,Norway,,,,land_and_housing/housing_cooperative,Property Management Company,https://www.vbbl.no/,,,housing_land,,,wikidata_land_trusts,Q19394277,,,,60.47,8.47,cooperative,,3,http://www.wikidata.org/entity/Q19394277,,
764339,Vestbo,NO,Norway,,Bergen,,land_and_housing/housing_cooperative,local housing association in Western Norway,https://vestbo.no/,,,housing_land,,,wikidata_land_trusts,Q12009509,1946,,,60.47,8.47,cooperative,,4,http://www.wikidata.org/entity/Q12009509,,
764330,Øvre Malmveien borettslag,NO,Norway,,,,land_and_housing/housing_cooperative,,,,,housing_land,,,wikidata_land_trusts,Q12012005,,,,60.47,8.47,cooperative,,3,http://www.wikidata.org/entity/Q12012005,,
